# Photo-pion interaction rate for the cosmic infrared and optical background radiation model of Gilmore et al. 2012 (Evolving dust model, arXiv:1104.0671)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
1.00	6.32	2.082266e-12	2.136700e-12
1.00	6.36	4.110125e-12	4.213196e-12
1.00	6.40	7.806198e-12	8.000343e-12
1.00	6.44	1.418684e-11	1.454710e-11
1.00	6.48	2.474660e-11	2.540189e-11
1.00	6.52	4.159554e-11	4.275872e-11
1.00	6.56	6.756110e-11	6.956375e-11
1.00	6.60	1.062449e-10	1.095672e-10
1.00	6.64	1.621589e-10	1.674557e-10
1.00	6.68	2.409613e-10	2.490934e-10
1.00	6.72	3.497424e-10	3.618251e-10
1.00	6.76	4.977896e-10	5.152540e-10
1.00	6.80	7.002385e-10	7.249481e-10
1.00	6.84	9.858376e-10	1.020352e-09
1.00	6.88	1.410350e-09	1.458490e-09
1.00	6.92	2.063625e-09	2.131349e-09
1.00	6.96	3.073591e-09	3.170250e-09
1.00	7.00	4.610427e-09	4.750638e-09
1.00	7.04	6.895854e-09	7.102360e-09
1.00	7.08	1.021261e-08	1.052045e-08
1.00	7.12	1.489685e-08	1.535807e-08
1.00	7.16	2.130310e-08	2.198974e-08
1.00	7.20	2.973786e-08	3.074001e-08
1.00	7.24	4.040591e-08	4.182476e-08
1.00	7.28	5.339671e-08	5.533527e-08
1.00	7.32	6.869552e-08	7.124841e-08
1.00	7.36	8.620332e-08	8.944550e-08
1.00	7.40	1.057779e-07	1.097525e-07
1.00	7.44	1.273018e-07	1.320106e-07
1.00	7.48	1.507710e-07	1.561705e-07
1.00	7.52	1.763495e-07	1.823528e-07
1.00	7.56	2.043866e-07	2.108716e-07
1.00	7.60	2.354236e-07	2.422451e-07
1.00	7.64	2.702160e-07	2.772220e-07
1.00	7.68	3.097369e-07	3.167931e-07
1.00	7.72	3.551025e-07	3.621234e-07
1.00	7.76	4.074071e-07	4.143783e-07
1.00	7.80	4.675031e-07	4.744800e-07
1.00	7.84	5.358769e-07	5.429642e-07
1.00	7.88	6.126744e-07	6.200000e-07
1.00	7.92	6.977939e-07	7.054842e-07
1.00	7.96	7.909648e-07	7.991155e-07
1.00	8.00	8.918188e-07	9.004572e-07
1.00	8.04	9.999953e-07	1.009047e-06
1.00	8.08	1.115210e-06	1.124480e-06
1.00	8.12	1.237147e-06	1.246307e-06
1.00	8.16	1.365242e-06	1.373812e-06
1.00	8.20	1.498607e-06	1.505940e-06
1.00	8.24	1.636143e-06	1.641422e-06
1.00	8.28	1.776557e-06	1.778818e-06
1.00	8.32	1.918287e-06	1.916460e-06
1.00	8.36	2.059342e-06	2.052276e-06
1.00	8.40	2.197250e-06	2.183707e-06
1.00	8.44	2.329307e-06	2.307955e-06
1.00	8.48	2.452894e-06	2.422317e-06
1.00	8.52	2.565842e-06	2.524596e-06
1.00	8.56	2.666945e-06	2.613612e-06
1.00	8.60	2.756209e-06	2.689466e-06
1.00	8.64	2.834894e-06	2.753610e-06
1.00	8.68	2.905652e-06	2.808996e-06
1.00	8.72	2.972531e-06	2.860074e-06
1.00	8.76	3.041077e-06	2.912885e-06
1.00	8.80	3.117674e-06	2.974374e-06
1.00	8.84	3.208773e-06	3.051627e-06
1.00	8.88	3.321092e-06	3.152091e-06
1.00	8.92	3.462528e-06	3.284480e-06
1.00	8.96	3.641161e-06	3.457676e-06
1.00	9.00	3.862703e-06	3.677971e-06
1.00	9.04	4.128510e-06	3.946848e-06
1.00	9.08	4.434606e-06	4.259799e-06
1.00	9.12	4.774275e-06	4.609054e-06
1.00	9.16	5.144707e-06	4.990754e-06
1.00	9.20	5.550564e-06	5.408805e-06
1.00	9.24	6.000919e-06	5.871601e-06
1.00	9.28	6.508150e-06	6.390755e-06
1.00	9.32	7.089969e-06	6.983379e-06
1.00	9.36	7.771252e-06	7.674295e-06
1.00	9.40	8.588052e-06	8.500111e-06
1.00	9.44	9.592213e-06	9.513875e-06
1.00	9.48	1.085485e-05	1.078901e-05
1.00	9.52	1.246938e-05	1.242245e-05
1.00	9.56	1.455530e-05	1.453862e-05
1.00	9.60	1.725655e-05	1.728853e-05
1.00	9.64	2.073890e-05	2.084614e-05
1.00	9.68	2.519171e-05	2.540896e-05
1.00	9.72	3.081674e-05	3.118657e-05
1.00	9.76	3.781724e-05	3.838978e-05
1.00	9.80	4.639289e-05	4.722444e-05
1.00	9.84	5.672338e-05	5.787419e-05
1.00	9.88	6.895594e-05	7.048665e-05
1.00	9.92	8.319084e-05	8.515746e-05
1.00	9.96	9.946710e-05	1.019151e-04
1.00	10.00	1.177492e-04	1.207063e-04
1.00	10.04	1.379100e-04	1.413784e-04
1.00	10.08	1.597322e-04	1.636809e-04
1.00	10.12	1.829038e-04	1.872603e-04
1.00	10.16	2.070342e-04	2.116788e-04
1.00	10.20	2.316822e-04	2.364440e-04
1.00	10.24	2.563512e-04	2.610057e-04
1.00	10.28	2.805289e-04	2.848022e-04
1.00	10.32	3.037267e-04	3.072992e-04
1.00	10.36	3.254848e-04	3.280014e-04
1.00	10.40	3.454259e-04	3.465134e-04
1.00	10.44	3.632597e-04	3.625398e-04
1.00	10.48	3.787574e-04	3.758658e-04
1.00	10.52	3.917934e-04	3.864009e-04
1.00	10.56	4.023230e-04	3.941480e-04
1.00	10.60	4.103462e-04	3.991755e-04
1.00	10.64	4.159423e-04	4.016427e-04
1.00	10.68	4.192326e-04	4.017521e-04
1.00	10.72	4.203634e-04	3.997409e-04
1.00	10.76	4.195366e-04	3.958970e-04
1.00	10.80	4.169578e-04	3.905022e-04
1.00	10.84	4.128354e-04	3.838377e-04
1.00	10.88	4.074040e-04	3.761887e-04
1.00	10.92	4.008838e-04	3.678098e-04
1.00	10.96	3.934927e-04	3.589427e-04
1.00	11.00	3.854468e-04	3.498047e-04
1.00	11.04	3.769343e-04	3.405740e-04
1.00	11.08	3.681355e-04	3.314101e-04
1.00	11.12	3.592151e-04	3.224438e-04
1.00	11.16	3.503095e-04	3.137758e-04
1.00	11.20	3.415410e-04	3.054868e-04
1.00	11.24	3.330084e-04	2.976316e-04
1.00	11.28	3.247878e-04	2.902459e-04
1.00	11.32	3.169402e-04	2.833508e-04
1.00	11.36	3.095060e-04	2.769510e-04
1.00	11.40	3.025088e-04	2.710401e-04
1.00	11.44	2.959616e-04	2.656041e-04
1.00	11.48	2.898662e-04	2.606230e-04
1.00	11.52	2.842147e-04	2.560723e-04
1.00	11.56	2.789924e-04	2.519247e-04
1.00	11.60	2.741802e-04	2.481520e-04
1.00	11.64	2.697560e-04	2.447260e-04
1.00	11.68	2.656956e-04	2.416192e-04
1.00	11.72	2.619740e-04	2.388049e-04
1.00	11.76	2.585666e-04	2.362588e-04
1.00	11.80	2.554493e-04	2.339581e-04
1.00	11.84	2.525996e-04	2.318822e-04
1.00	11.88	2.499962e-04	2.300124e-04
1.00	11.92	2.476193e-04	2.283315e-04
1.00	11.96	2.454508e-04	2.268241e-04
1.00	12.00	2.434744e-04	2.254766e-04
1.00	12.04	2.416752e-04	2.242767e-04
1.00	12.08	2.400398e-04	2.232134e-04
1.00	12.12	2.385562e-04	2.222767e-04
1.00	12.16	2.372136e-04	2.214580e-04
1.00	12.20	2.360035e-04	2.207504e-04
1.00	12.24	2.349181e-04	2.201478e-04
1.00	12.28	2.339502e-04	2.196444e-04
1.00	12.32	2.330932e-04	2.192348e-04
1.00	12.36	2.323406e-04	2.189138e-04
1.00	12.40	2.316867e-04	2.186764e-04
1.00	12.44	2.311259e-04	2.185181e-04
1.00	12.48	2.306529e-04	2.184341e-04
1.00	12.52	2.302626e-04	2.184202e-04
1.00	12.56	2.299500e-04	2.184717e-04
1.00	12.60	2.297109e-04	2.185852e-04
1.00	12.64	2.295414e-04	2.187574e-04
1.00	12.68	2.294384e-04	2.189855e-04
1.00	12.72	2.293989e-04	2.192667e-04
1.00	12.76	2.294201e-04	2.195988e-04
1.00	12.80	2.294999e-04	2.199798e-04
1.00	12.84	2.296363e-04	2.204083e-04
1.00	12.88	2.298273e-04	2.208824e-04
1.00	12.92	2.300708e-04	2.214004e-04
1.00	12.96	2.303657e-04	2.219614e-04
1.00	13.00	2.307108e-04	2.225646e-04
1.00	13.04	2.311050e-04	2.232091e-04
1.00	13.08	2.315471e-04	2.238939e-04
1.00	13.12	2.320356e-04	2.246177e-04
1.00	13.16	2.325698e-04	2.253802e-04
1.00	13.20	2.331498e-04	2.261817e-04
1.00	13.24	2.337758e-04	2.270227e-04
1.00	13.28	2.344497e-04	2.279053e-04
1.00	13.32	2.351723e-04	2.288304e-04
1.00	13.36	2.359444e-04	2.297990e-04
1.00	13.40	2.367658e-04	2.308109e-04
1.00	13.44	2.376360e-04	2.318660e-04
1.00	13.48	2.385550e-04	2.329641e-04
1.00	13.52	2.395211e-04	2.341037e-04
1.00	13.56	2.405328e-04	2.352836e-04
1.00	13.60	2.415889e-04	2.365025e-04
1.00	13.64	2.426863e-04	2.377576e-04
1.00	13.68	2.438219e-04	2.390458e-04
1.00	13.72	2.449884e-04	2.403587e-04
1.00	13.76	2.461737e-04	2.416854e-04
1.00	13.80	2.473706e-04	2.430184e-04
1.00	13.84	2.485650e-04	2.443437e-04
1.00	13.88	2.497659e-04	2.456740e-04
1.00	13.92	2.509883e-04	2.470232e-04
1.00	13.96	2.522366e-04	2.483929e-04
1.00	14.00	2.534916e-04	2.497651e-04
1.00	14.04	2.547574e-04	2.511448e-04
1.00	14.08	2.560319e-04	2.525296e-04
1.00	14.12	2.573134e-04	2.539178e-04
1.00	14.16	2.585995e-04	2.553072e-04
1.00	14.20	2.598872e-04	2.566948e-04
1.00	14.24	2.611675e-04	2.580700e-04
1.00	14.28	2.624173e-04	2.594090e-04
1.00	14.32	2.636115e-04	2.606876e-04
1.00	14.36	2.647115e-04	2.618636e-04
1.00	14.40	2.656649e-04	2.628849e-04
1.00	14.44	2.663964e-04	2.636734e-04
1.00	14.48	2.668121e-04	2.641342e-04
1.00	14.52	2.667997e-04	2.641530e-04
1.00	14.56	2.662324e-04	2.636060e-04
1.00	14.60	2.650032e-04	2.623823e-04
1.00	14.64	2.629287e-04	2.602923e-04
1.00	14.68	2.598721e-04	2.572208e-04
1.00	14.72	2.557403e-04	2.530543e-04
1.00	14.76	2.503033e-04	2.475690e-04
1.00	14.80	2.435595e-04	2.407883e-04
1.00	14.84	2.354266e-04	2.326003e-04
1.00	14.88	2.257590e-04	2.228956e-04
1.00	14.92	2.148365e-04	2.119550e-04
1.00	14.96	2.026154e-04	1.997059e-04
1.00	15.00	1.891871e-04	1.863081e-04
1.00	15.04	1.750171e-04	1.721817e-04
1.00	15.08	1.601023e-04	1.573213e-04
1.00	15.12	1.449397e-04	1.422914e-04
1.00	15.16	1.298887e-04	1.273684e-04
1.00	15.20	1.149849e-04	1.126184e-04
1.00	15.24	1.007573e-04	9.858417e-05
1.00	15.28	8.733283e-05	8.533992e-05
1.00	15.32	7.477038e-05	7.298459e-05
1.00	15.36	6.339807e-05	6.181695e-05
1.00	15.40	5.313493e-05	5.173738e-05
1.00	15.44	4.402957e-05	4.283332e-05
1.00	15.48	3.614532e-05	3.512373e-05
1.00	15.52	2.932302e-05	2.845877e-05
1.00	15.56	2.356027e-05	2.284525e-05
1.00	15.60	1.874779e-05	1.815704e-05
1.00	15.64	1.474517e-05	1.426592e-05
1.00	15.68	1.150842e-05	1.112530e-05
1.00	15.72	8.903929e-06	8.598010e-06
1.00	15.76	6.820051e-06	6.579531e-06
1.00	15.80	5.182635e-06	4.995947e-06
1.00	15.84	3.911616e-06	3.768126e-06
1.00	15.88	2.935058e-06	2.825779e-06
1.00	15.92	2.191814e-06	2.109229e-06
1.00	15.96	1.631553e-06	1.569714e-06
1.00	16.00	1.212895e-06	1.166795e-06
1.25	6.00	1.174555e-14	1.159646e-14
1.25	6.04	2.676035e-14	2.674243e-14
1.25	6.08	5.350206e-14	5.388125e-14
1.25	6.12	9.829022e-14	9.954491e-14
1.25	6.16	1.718757e-13	1.748913e-13
1.25	6.20	2.973157e-13	3.038114e-13
1.25	6.24	5.355765e-13	5.488834e-13
1.25	6.28	1.038737e-12	1.065245e-12
1.25	6.32	2.095915e-12	2.148097e-12
1.25	6.36	4.169502e-12	4.271134e-12
1.25	6.40	7.949638e-12	8.144123e-12
1.25	6.44	1.448377e-11	1.484811e-11
1.25	6.48	2.532249e-11	2.598946e-11
1.25	6.52	4.265548e-11	4.384485e-11
1.25	6.56	6.941952e-11	7.147384e-11
1.25	6.60	1.093693e-10	1.127845e-10
1.25	6.64	1.672540e-10	1.727067e-10
1.25	6.68	2.490933e-10	2.574778e-10
1.25	6.72	3.624772e-10	3.749610e-10
1.25	6.76	5.173954e-10	5.354876e-10
1.25	6.80	7.305312e-10	7.562139e-10
1.25	6.84	1.034443e-09	1.070480e-09
1.25	6.88	1.493253e-09	1.543853e-09
1.25	6.92	2.209335e-09	2.281154e-09
1.25	6.96	3.325347e-09	3.428892e-09
1.25	7.00	5.026490e-09	5.178165e-09
1.25	7.04	7.549146e-09	7.774389e-09
1.25	7.08	1.118954e-08	1.152736e-08
1.25	7.12	1.629166e-08	1.679952e-08
1.25	7.16	2.320295e-08	2.395934e-08
1.25	7.20	3.219426e-08	3.329493e-08
1.25	7.24	4.340154e-08	4.494988e-08
1.25	7.28	5.682220e-08	5.891760e-08
1.25	7.32	7.233999e-08	7.506617e-08
1.25	7.36	8.975449e-08	9.316758e-08
1.25	7.40	1.088376e-07	1.129542e-07
1.25	7.44	1.294162e-07	1.342051e-07
1.25	7.48	1.514616e-07	1.568433e-07
1.25	7.52	1.751294e-07	1.809805e-07
1.25	7.56	2.007482e-07	2.069125e-07
1.25	7.60	2.288037e-07	2.351047e-07
1.25	7.64	2.599551e-07	2.662118e-07
1.25	7.68	2.950528e-07	3.011059e-07
1.25	7.72	3.350595e-07	3.408048e-07
1.25	7.76	3.808681e-07	3.862783e-07
1.25	7.80	4.330823e-07	4.382005e-07
1.25	7.84	4.919151e-07	4.968299e-07
1.25	7.88	5.572558e-07	5.620741e-07
1.25	7.92	6.288020e-07	6.336244e-07
1.25	7.96	7.061607e-07	7.110534e-07
1.25	8.00	7.889331e-07	7.938960e-07
1.25	8.04	8.768298e-07	8.817701e-07
1.25	8.08	9.697109e-07	9.744338e-07
1.25	8.12	1.067436e-06	1.071642e-06
1.25	8.16	1.169631e-06	1.172905e-06
1.25	8.20	1.275610e-06	1.277408e-06
1.25	8.24	1.384469e-06	1.384112e-06
1.25	8.28	1.495126e-06	1.491825e-06
1.25	8.32	1.606275e-06	1.599176e-06
1.25	8.36	1.716256e-06	1.704463e-06
1.25	8.40	1.823029e-06	1.805591e-06
1.25	8.44	1.924418e-06	1.900322e-06
1.25	8.48	2.018394e-06	1.986571e-06
1.25	8.52	2.103368e-06	2.062733e-06
1.25	8.56	2.178596e-06	2.128090e-06
1.25	8.60	2.244407e-06	2.183052e-06
1.25	8.64	2.302275e-06	2.229259e-06
1.25	8.68	2.354951e-06	2.269719e-06
1.25	8.72	2.406475e-06	2.308824e-06
1.25	8.76	2.462281e-06	2.352446e-06
1.25	8.80	2.528450e-06	2.407152e-06
1.25	8.84	2.610904e-06	2.479417e-06
1.25	8.88	2.715633e-06	2.575866e-06
1.25	8.92	2.849654e-06	2.704234e-06
1.25	8.96	3.020122e-06	2.872367e-06
1.25	9.00	3.231715e-06	3.085399e-06
1.25	9.04	3.484609e-06	3.343514e-06
1.25	9.08	3.773487e-06	3.640747e-06
1.25	9.12	4.090530e-06	3.968119e-06
1.25	9.16	4.432729e-06	4.321557e-06
1.25	9.20	4.805586e-06	4.705894e-06
1.25	9.24	5.219696e-06	5.131207e-06
1.25	9.28	5.689160e-06	5.611030e-06
1.25	9.32	6.233522e-06	6.164517e-06
1.25	9.36	6.879566e-06	6.818636e-06
1.25	9.40	7.665163e-06	7.612051e-06
1.25	9.44	8.644090e-06	8.599982e-06
1.25	9.48	9.890086e-06	9.858738e-06
1.25	9.52	1.149985e-05	1.148881e-05
1.25	9.56	1.359599e-05	1.361806e-05
1.25	9.60	1.632379e-05	1.639912e-05
1.25	9.64	1.984663e-05	2.000361e-05
1.25	9.68	2.434661e-05	2.462140e-05
1.25	9.72	3.001234e-05	3.044824e-05
1.25	9.76	3.702655e-05	3.767335e-05
1.25	9.80	4.555964e-05	4.647179e-05
1.25	9.84	5.575456e-05	5.698851e-05
1.25	9.88	6.771500e-05	6.932522e-05
1.25	9.92	8.149018e-05	8.352373e-05
1.25	9.96	9.706233e-05	9.955265e-05
1.25	10.00	1.143353e-04	1.172945e-04
1.25	10.04	1.331261e-04	1.365375e-04
1.25	10.08	1.531776e-04	1.569891e-04
1.25	10.12	1.741582e-04	1.782754e-04
1.25	10.16	1.956792e-04	1.999621e-04
1.25	10.20	2.173266e-04	2.215881e-04
1.25	10.24	2.386565e-04	2.426624e-04
1.25	10.28	2.592327e-04	2.627089e-04
1.25	10.32	2.786629e-04	2.813020e-04
1.25	10.36	2.965921e-04	2.980649e-04
1.25	10.40	3.127401e-04	3.127129e-04
1.25	10.44	3.269048e-04	3.250515e-04
1.25	10.48	3.389329e-04	3.349523e-04
1.25	10.52	3.487538e-04	3.423886e-04
1.25	10.56	3.563658e-04	3.474111e-04
1.25	10.60	3.618040e-04	3.501229e-04
1.25	10.64	3.651716e-04	3.507031e-04
1.25	10.68	3.666072e-04	3.493636e-04
1.25	10.72	3.662630e-04	3.463354e-04
1.25	10.76	3.643306e-04	3.418812e-04
1.25	10.80	3.610013e-04	3.362515e-04
1.25	10.84	3.564664e-04	3.296916e-04
1.25	10.88	3.509357e-04	3.224451e-04
1.25	10.92	3.446014e-04	3.147242e-04
1.25	10.96	3.376492e-04	3.067253e-04
1.25	11.00	3.302603e-04	2.986219e-04
1.25	11.04	3.225893e-04	2.905526e-04
1.25	11.08	3.147806e-04	2.826377e-04
1.25	11.12	3.069635e-04	2.749725e-04
1.25	11.16	2.992434e-04	2.676272e-04
1.25	11.20	2.917134e-04	2.606570e-04
1.25	11.24	2.844461e-04	2.540964e-04
1.25	11.28	2.774952e-04	2.479643e-04
1.25	11.32	2.709016e-04	2.422689e-04
1.25	11.36	2.646903e-04	2.370062e-04
1.25	11.40	2.588734e-04	2.321642e-04
1.25	11.44	2.534545e-04	2.277260e-04
1.25	11.48	2.484284e-04	2.236704e-04
1.25	11.52	2.437831e-04	2.199737e-04
1.25	11.56	2.395022e-04	2.166110e-04
1.25	11.60	2.355662e-04	2.135570e-04
1.25	11.64	2.319538e-04	2.107872e-04
1.25	11.68	2.286430e-04	2.082780e-04
1.25	11.72	2.256116e-04	2.060074e-04
1.25	11.76	2.228383e-04	2.039550e-04
1.25	11.80	2.203028e-04	2.021024e-04
1.25	11.84	2.179863e-04	2.004329e-04
1.25	11.88	2.158712e-04	1.989314e-04
1.25	11.92	2.139412e-04	1.975839e-04
1.25	11.96	2.121815e-04	1.963782e-04
1.25	12.00	2.105789e-04	1.953032e-04
1.25	12.04	2.091215e-04	1.943492e-04
1.25	12.08	2.077985e-04	1.935073e-04
1.25	12.12	2.066001e-04	1.927696e-04
1.25	12.16	2.055179e-04	1.921292e-04
1.25	12.20	2.045450e-04	1.915806e-04
1.25	12.24	2.036755e-04	1.911192e-04
1.25	12.28	2.029037e-04	1.907403e-04
1.25	12.32	2.022241e-04	1.904397e-04
1.25	12.36	2.016317e-04	1.902130e-04
1.25	12.40	2.011218e-04	1.900563e-04
1.25	12.44	2.006898e-04	1.899659e-04
1.25	12.48	2.003315e-04	1.899379e-04
1.25	12.52	2.000426e-04	1.899686e-04
1.25	12.56	1.998187e-04	1.900541e-04
1.25	12.60	1.996566e-04	1.901917e-04
1.25	12.64	1.995531e-04	1.903786e-04
1.25	12.68	1.995058e-04	1.906129e-04
1.25	12.72	1.995126e-04	1.908926e-04
1.25	12.76	1.995712e-04	1.912156e-04
1.25	12.80	1.996801e-04	1.915810e-04
1.25	12.84	1.998378e-04	1.919873e-04
1.25	12.88	2.000426e-04	1.924330e-04
1.25	12.92	2.002928e-04	1.929168e-04
1.25	12.96	2.005873e-04	1.934378e-04
1.25	13.00	2.009253e-04	1.939954e-04
1.25	13.04	2.013057e-04	1.945890e-04
1.25	13.08	2.017277e-04	1.952174e-04
1.25	13.12	2.021898e-04	1.958798e-04
1.25	13.16	2.026915e-04	1.965759e-04
1.25	13.20	2.032330e-04	1.973059e-04
1.25	13.24	2.038147e-04	1.980705e-04
1.25	13.28	2.044377e-04	1.988712e-04
1.25	13.32	2.051029e-04	1.997087e-04
1.25	13.36	2.058110e-04	2.005840e-04
1.25	13.40	2.065615e-04	2.014966e-04
1.25	13.44	2.073539e-04	2.024462e-04
1.25	13.48	2.081880e-04	2.034327e-04
1.25	13.52	2.090621e-04	2.044543e-04
1.25	13.56	2.099748e-04	2.055101e-04
1.25	13.60	2.109249e-04	2.065987e-04
1.25	13.64	2.119097e-04	2.077175e-04
1.25	13.68	2.129262e-04	2.088637e-04
1.25	13.72	2.139670e-04	2.100287e-04
1.25	13.76	2.150206e-04	2.112022e-04
1.25	13.80	2.160802e-04	2.123770e-04
1.25	13.84	2.171314e-04	2.135390e-04
1.25	13.88	2.181859e-04	2.147039e-04
1.25	13.92	2.192614e-04	2.158876e-04
1.25	13.96	2.203626e-04	2.170924e-04
1.25	14.00	2.214698e-04	2.182993e-04
1.25	14.04	2.225855e-04	2.195118e-04
1.25	14.08	2.237077e-04	2.207277e-04
1.25	14.12	2.248339e-04	2.219445e-04
1.25	14.16	2.259612e-04	2.231594e-04
1.25	14.20	2.270866e-04	2.243694e-04
1.25	14.24	2.282015e-04	2.255645e-04
1.25	14.28	2.292827e-04	2.267206e-04
1.25	14.32	2.303022e-04	2.278102e-04
1.25	14.36	2.312179e-04	2.287872e-04
1.25	14.40	2.319710e-04	2.295939e-04
1.25	14.44	2.324835e-04	2.301495e-04
1.25	14.48	2.326652e-04	2.303629e-04
1.25	14.52	2.324013e-04	2.301167e-04
1.25	14.56	2.315629e-04	2.292867e-04
1.25	14.60	2.300582e-04	2.277769e-04
1.25	14.64	2.277088e-04	2.254022e-04
1.25	14.68	2.243905e-04	2.220621e-04
1.25	14.72	2.200317e-04	2.176636e-04
1.25	14.76	2.144206e-04	2.120024e-04
1.25	14.80	2.076069e-04	2.051562e-04
1.25	14.84	1.995562e-04	1.970588e-04
1.25	14.88	1.901650e-04	1.876422e-04
1.25	14.92	1.797470e-04	1.772205e-04
1.25	14.96	1.682958e-04	1.657591e-04
1.25	15.00	1.559313e-04	1.534418e-04
1.25	15.04	1.431155e-04	1.406862e-04
1.25	15.08	1.298628e-04	1.275029e-04
1.25	15.12	1.165937e-04	1.143670e-04
1.25	15.16	1.036015e-04	1.015022e-04
1.25	15.20	9.090957e-05	8.895720e-05
1.25	15.24	7.894226e-05	7.716660e-05
1.25	15.28	6.778545e-05	6.617275e-05
1.25	15.32	5.747104e-05	5.604126e-05
1.25	15.36	4.825279e-05	4.700086e-05
1.25	15.40	4.004032e-05	3.894601e-05
1.25	15.44	3.284280e-05	3.191585e-05
1.25	15.48	2.668086e-05	2.589748e-05
1.25	15.52	2.140934e-05	2.075398e-05
1.25	15.56	1.701524e-05	1.648007e-05
1.25	15.60	1.339760e-05	1.296114e-05
1.25	15.64	1.043060e-05	1.008080e-05
1.25	15.68	8.061238e-06	7.784803e-06
1.25	15.72	6.178046e-06	5.959824e-06
1.25	15.76	4.690436e-06	4.521007e-06
1.25	15.80	3.536692e-06	3.406550e-06
1.25	15.84	2.651033e-06	2.552028e-06
1.25	15.88	1.978114e-06	1.903472e-06
1.25	15.92	1.471960e-06	1.416114e-06
1.25	15.96	1.094078e-06	1.052480e-06
1.25	16.00	8.132264e-07	7.823385e-07
1.50	6.00	1.243427e-14	1.265947e-14
1.50	6.04	2.732592e-14	2.787260e-14
1.50	6.08	5.342144e-14	5.460263e-14
1.50	6.12	9.661221e-14	9.897404e-14
1.50	6.16	1.669236e-13	1.714123e-13
1.50	6.20	2.862903e-13	2.945502e-13
1.50	6.24	5.143193e-13	5.293073e-13
1.50	6.28	1.001474e-12	1.029109e-12
1.50	6.32	2.031316e-12	2.083595e-12
1.50	6.36	4.058245e-12	4.158340e-12
1.50	6.40	7.768008e-12	7.958556e-12
1.50	6.44	1.420734e-11	1.456442e-11
1.50	6.48	2.492728e-11	2.558258e-11
1.50	6.52	4.211850e-11	4.329038e-11
1.50	6.56	6.873103e-11	7.076034e-11
1.50	6.60	1.085618e-10	1.119429e-10
1.50	6.64	1.664563e-10	1.718670e-10
1.50	6.68	2.485969e-10	2.569389e-10
1.50	6.72	3.627608e-10	3.752175e-10
1.50	6.76	5.192204e-10	5.373267e-10
1.50	6.80	7.357569e-10	7.615459e-10
1.50	6.84	1.047865e-09	1.084214e-09
1.50	6.88	1.525504e-09	1.576864e-09
1.50	6.92	2.278886e-09	2.352362e-09
1.50	6.96	3.458486e-09	3.565316e-09
1.50	7.00	5.255345e-09	5.413042e-09
1.50	7.04	7.908913e-09	8.144530e-09
1.50	7.08	1.171468e-08	1.206950e-08
1.50	7.12	1.700791e-08	1.754223e-08
1.50	7.16	2.411261e-08	2.490757e-08
1.50	7.20	3.325414e-08	3.440626e-08
1.50	7.24	4.450044e-08	4.611005e-08
1.50	7.28	5.776633e-08	5.992438e-08
1.50	7.32	7.285196e-08	7.562781e-08
1.50	7.36	8.948709e-08	9.291704e-08
1.50	7.40	1.074002e-07	1.114768e-07
1.50	7.44	1.264050e-07	1.310711e-07
1.50	7.48	1.464742e-07	1.516248e-07
1.50	7.52	1.677562e-07	1.732448e-07
1.50	7.56	1.905456e-07	1.961956e-07
1.50	7.60	2.152686e-07	2.208868e-07
1.50	7.64	2.425074e-07	2.479008e-07
1.50	7.68	2.730081e-07	2.780103e-07
1.50	7.72	3.075848e-07	3.120891e-07
1.50	7.76	3.469334e-07	3.509101e-07
1.50	7.80	3.914351e-07	3.949219e-07
1.50	7.84	4.410942e-07	4.441682e-07
1.50	7.88	4.956347e-07	4.983865e-07
1.50	7.92	5.546483e-07	5.571579e-07
1.50	7.96	6.177153e-07	6.200275e-07
1.50	8.00	6.845034e-07	6.866025e-07
1.50	8.04	7.548497e-07	7.566429e-07
1.50	8.08	8.287381e-07	8.300524e-07
1.50	8.12	9.061246e-07	9.067058e-07
1.50	8.16	9.867223e-07	9.862245e-07
1.50	8.20	1.069940e-06	1.067910e-06
1.50	8.24	1.155010e-06	1.150888e-06
1.50	8.28	1.241053e-06	1.234202e-06
1.50	8.32	1.327036e-06	1.316786e-06
1.50	8.36	1.411645e-06	1.397310e-06
1.50	8.40	1.493267e-06	1.474133e-06
1.50	8.44	1.570215e-06	1.545530e-06
1.50	8.48	1.640930e-06	1.609904e-06
1.50	8.52	1.704233e-06	1.666062e-06
1.50	8.56	1.759722e-06	1.713623e-06
1.50	8.60	1.807948e-06	1.753210e-06
1.50	8.64	1.850452e-06	1.786505e-06
1.50	8.68	1.889922e-06	1.816420e-06
1.50	8.72	1.930215e-06	1.847120e-06
1.50	8.76	1.976439e-06	1.884085e-06
1.50	8.80	2.034166e-06	1.933303e-06
1.50	8.84	2.108609e-06	2.000452e-06
1.50	8.88	2.204874e-06	2.091182e-06
1.50	8.92	2.329071e-06	2.212216e-06
1.50	8.96	2.487413e-06	2.370347e-06
1.50	9.00	2.683534e-06	2.569562e-06
1.50	9.04	2.916504e-06	2.808840e-06
1.50	9.08	3.180130e-06	3.081254e-06
1.50	9.12	3.466301e-06	3.377517e-06
1.50	9.16	3.772496e-06	3.694113e-06
1.50	9.20	4.105311e-06	4.037108e-06
1.50	9.24	4.476443e-06	4.417856e-06
1.50	9.28	4.900777e-06	4.850848e-06
1.50	9.32	5.398513e-06	5.356068e-06
